"X","Area","Perim.","Major","Minor","Predicted_Brand"
75793,1312847.582,4739.1,1627.882,1026.837,"RedDot"
43901,522847.459,2801.312,823.703,808.192,"Bullseye"
8663,271163.437,1938.215,598.252,577.108,"BL-C(2)"
8736,298134.933,2035.443,628.371,604.097,"BL-C(2)"
43924,517752.843,2789.603,831.919,792.413,"Bullseye"
8600,235001.652,1801.719,564.606,529.951,"BL-C(2)"
75796,1326043.925,4792.72,1629.78,1035.951,"RedDot"
75821,1383563.222,4841.359,1681.936,1047.369,"RedDot"
43897,508462.661,2671.381,822.996,786.631,"Bullseye"
8707,272162.381,1956.49,616.461,562.125,"H335"
75831,1350383.846,4895.36,1697.514,1012.871,"RedDot"
8544,195643.246,1661.082,513.961,484.669,"BL-C(2)"
8670,263621.407,1915.8,602.492,557.108,"H335"
8676,261373.782,1904.091,603.892,551.077,"H335"
43832,479393.381,2612.123,789.656,772.973,"Bullseye"
8685,278755.413,1970.624,606.333,585.359,"BL-C(2)"
43902,520000.468,2829.582,823.831,803.667,"Bullseye"
75824,1396801.458,5076.208,1683.073,1056.676,"Reloader23"
75787,1347535.112,4820.942,1619.228,1059.6,"RedDot"
75819,1454278.862,5136.872,1674.06,1106.08,"Reloader23"
75789,1303798.662,4775.714,1621.2,1023.963,"RedDot"
8714,283250.663,1996.468,621.123,580.635,"BL-C(2)"
8752,310671.685,2088.846,631.899,625.985,"BL-C(2)"
43905,508162.977,2786.173,825.067,784.195,"Bullseye"
8643,269465.231,1934.075,591.403,580.135,"BL-C(2)"
75759,1448162.462,4921.9,1580.873,1166.354,"Reloader23"
75829,1184612.645,5000.536,1695.824,889.418,"RedDot"
8638,259076.21,1895.811,587.379,561.59,"BL-C(2)"
8706,283300.61,2003.034,616.346,585.238,"BL-C(2)"
8540,192796.254,1638.668,503.01,488.014,"BL-C(2)"
43850,499122.531,2727.92,801.228,793.16,"Bullseye"
43907,509311.763,2736.2,825.892,785.182,"Bullseye"
8555,198739.973,1676.637,531.06,476.488,"BL-C(2)"
43881,507563.611,2697.936,816.514,791.475,"Bullseye"
43922,495875.962,2793.032,831.053,759.722,"Bullseye"
75767,1456792.451,5067.975,1594.962,1162.941,"Reloader23"
75816,1375812.989,5150.087,1670.783,1048.454,"Reloader23"
43868,498822.848,2665.82,810.682,783.44,"Bullseye"
43852,497624.115,2703.79,802.427,789.597,"Bullseye"
8614,246039.987,1847.552,571.562,548.091,"BL-C(2)"
43895,497773.956,2692.375,822.504,770.556,"Bullseye"
75749,1342926.865,4841.897,1562.489,1094.323,"RedDot"
8623,249036.82,1868.252,576.652,549.87,"BL-C(2)"
43891,501020.525,2714.79,820.747,777.242,"Bullseye"
75717,1204009.175,4611.22,1465.472,1046.074,"RedDot"
43925,507663.505,2720.644,831.937,776.954,"Bullseye"
43841,472650.507,2645.537,793.212,758.684,"Bullseye"
75798,1468187.388,5068.895,1634.51,1143.679,"Reloader23"
8562,212725.194,1719.336,536.975,504.4,"H335"
8761,291991.426,2143.964,637.538,583.142,"H335"
8751,291092.376,2010.603,631.765,586.659,"H335"
8564,218319.282,1743.465,538.602,516.1,"BL-C(2)"
8552,204933.428,1701.061,526.857,495.256,"BL-C(2)"
75762,1400027.231,4908.574,1585.957,1123.971,"Reloader23"
8713,294638.628,2038.872,619.918,605.153,"BL-C(2)"
75848,1495334.15,5066.516,1724.269,1104.189,"Reloader23"
8729,292291.109,2018.173,625.851,594.641,"BL-C(2)"
8533,182607.022,1590.409,488.843,475.617,"BL-C(2)"
43900,509461.605,2771.328,823.68,787.523,"Bullseye"
75704,1148626.428,4460.704,1405.973,1040.188,"RedDot"
75693,874100.606,3932.989,1123.013,991.03,"Bullseye"
8582,197691.082,1681.072,553.928,454.405,"H335"
