"X","Area","Perim.","Major","Minor","Predicted_Brand"
8327,311720.576,2088.846,639.161,620.962,"BL-C(2)"
8070,414511.947,2410.098,755.656,698.431,"H335"
7762,206681.581,1723.476,559.681,470.188,"H335"
7971,322109.597,2112.975,672.038,610.267,"H335"
8116,89755.147,1110.956,342.275,333.883,"BL-C(2)"
7738,213324.56,1754.88,540.437,502.581,"BL-C(2)"
7785,252283.389,1871.682,576.688,557.003,"BL-C(2)"
7845,281502.51,1971.629,611.385,586.243,"BL-C(2)"
8235,277556.68,1956.49,595.765,593.18,"BL-C(2)"
8522,508612.502,2657.246,847.495,764.117,"Bullseye"
7829,252233.442,1908.941,602.535,533.004,"H335"
8459,335944.976,2198.494,718.98,594.924,"H335"
8407,344985.422,2180.219,684.706,641.515,"H335"
7777,238298.168,1827.563,569.748,532.535,"BL-C(2)"
8217,241344.949,1844.123,580.193,529.634,"BL-C(2)"
8486,402574.562,2413.527,763.37,671.462,"H335"
8104,454419.773,2545.59,828.94,697.982,"H335"
8369,315866.195,2172.944,662.931,606.659,"H335"
8340,291741.69,2028.878,646.376,574.677,"H335"
7831,264370.615,1918.226,602.742,558.459,"H335"
8108,354025.868,2334.99,842.471,535.045,"H335"
8133,175314.729,1566.279,498.339,447.923,"BL-C(2)"
8376,322509.175,2121.966,667.443,615.231,"H335"
7740,224762.473,1797.579,542.645,527.374,"BL-C(2)"
7725,210177.886,1721.761,532.606,502.448,"BL-C(2)"
8490,439935.08,2522.171,766.467,730.812,"BL-C(2)"
8034,361468.003,2257.041,716.437,642.395,"H335"
8355,313618.57,2081.987,653.904,610.657,"H335"
7984,363166.209,2253.612,681.659,678.341,"BL-C(2)"
8325,312170.101,2078.851,637.459,623.518,"BL-C(2)"
7952,307924.588,2067.142,660.501,593.582,"H335"
7726,212175.774,1719.336,532.615,507.216,"BL-C(2)"
8440,378100.426,2292.586,703.699,684.117,"H335"
8500,426449.332,2448.362,776.107,699.61,"H335"
7779,246089.934,1857.547,571.315,548.439,"BL-C(2)"
8043,396730.738,2360.124,722.37,699.273,"H335"
7851,276507.789,1965.774,615.01,572.447,"BL-C(2)"
8371,326455.005,2134.68,665.152,624.903,"H335"
8169,220267.223,1741.75,539.645,519.699,"BL-C(2)"
8056,368510.561,2279.872,737.569,636.146,"H335"
7733,213174.719,1717.621,535.03,507.303,"BL-C(2)"
7760,227959.095,1785.869,557.567,520.559,"BL-C(2)"
7778,223513.792,1792.018,569.76,499.485,"H335"
7925,292790.581,2037.452,643.897,578.963,"H335"
8268,270564.07,2003.328,613.003,561.976,"H335"
7891,306126.488,2058.862,630.568,618.129,"BL-C(2)"
7879,279504.622,1972.339,624.128,570.198,"H335"
7805,261723.413,1903.381,592.095,562.809,"BL-C(2)"
8101,456717.345,2549.019,809.662,718.214,"H335"
8380,330250.993,2241.902,668.512,628.991,"H335"
8167,208080.103,1703.486,533.414,496.679,"BL-C(2)"
8004,330900.307,2163.659,692.592,608.317,"H335"
7754,212225.722,1739.325,553.541,488.156,"H335"
8023,346883.416,2201.923,707.113,624.604,"H335"
8215,224512.737,1775.874,578.338,494.275,"H335"
7686,167972.488,1520.446,468.328,456.666,"BL-C(2)"
7969,338542.231,2185.364,669.568,643.767,"BL-C(2)"
8090,451772.57,2509.04,788.374,729.621,"H335"
8011,349580.566,2223.628,697.109,638.494,"H335"
8051,361368.109,2274.312,731.146,629.298,"H335"
8361,316715.298,2101.266,658.349,612.524,"H335"
8256,276757.525,1970.33,607.934,579.633,"BL-C(2)"
8511,452971.303,2523.175,807.393,714.325,"H335"
8499,411814.797,2415.952,773.673,677.727,"H335"
7827,257677.688,1938.215,602.279,544.74,"H335"
7914,304178.547,2057.147,639.435,605.679,"H335"
8424,354874.971,2221.203,697.544,647.76,"H335"
8297,301731.133,2048.867,625.929,613.77,"BL-C(2)"
7694,192296.782,1639.672,497.487,492.153,"BL-C(2)"
8416,341189.434,2196.779,690.783,628.875,"H335"
8473,391436.333,2356.694,742.845,670.924,"H335"
8514,480991.692,2593.138,818.395,748.316,"Bullseye"
8010,330900.307,2157.805,696.644,604.778,"H335"
7847,283700.188,1979.909,612.36,589.879,"BL-C(2)"
7912,294039.262,2034.732,639.187,585.717,"H335"
8027,376202.432,2301.871,711.746,672.987,"BL-C(2)"
8172,216021.71,1728.62,543.163,506.381,"BL-C(2)"
7843,281252.774,2002.323,609.973,587.079,"BL-C(2)"
8306,282401.56,2004.748,630.952,569.877,"H335"
8492,422353.66,2429.083,768.121,700.094,"H335"
7722,202436.067,1696.921,531.7,484.765,"BL-C(2)"
7915,297385.725,2044.727,639.578,592.02,"H335"
8165,207680.525,1709.341,532.543,496.536,"BL-C(2)"
7768,235650.966,1813.428,561.528,534.328,"BL-C(2)"
8519,542826.345,2747.199,835.264,827.46,"Bullseye"
8408,300382.558,2086.127,685.587,557.856,"H335"
8066,376252.379,2308.436,746.847,641.443,"H335"
8433,378649.846,2296.016,701.394,687.362,"BL-C(2)"
7790,258077.266,1904.091,581.727,564.86,"BL-C(2)"
7926,299333.667,2043.012,644.564,591.289,"H335"
8213,252932.703,1887.531,574.017,561.036,"BL-C(2)"
8517,436338.881,2509.751,830.124,669.254,"H335"
8158,203285.17,1679.357,527.418,490.75,"BL-C(2)"
8521,469553.779,2630.398,837.552,713.812,"Bullseye"
8267,265369.56,1958.915,612.075,552.022,"H335"
8068,356772.965,2266.742,748.413,606.961,"H335"
8236,263771.249,1907.226,596.549,562.978,"H335"
8243,268016.762,1932.36,603.656,565.305,"BL-C(2)"
7825,269115.601,1928.22,600.76,570.359,"BL-C(2)"
7830,251883.811,1881.382,602.575,532.23,"H335"
7752,236000.596,1824.133,551.35,544.999,"BL-C(2)"
8223,265319.612,1919.94,586.263,576.218,"BL-C(2)"
7724,202835.645,1675.217,532.584,484.916,"BL-C(2)"
7917,291092.376,2049.872,639.781,579.309,"H335"
7913,306426.171,2075.422,639.36,610.226,"H335"
8506,438886.189,2480.771,786.895,710.142,"H335"
8106,538430.99,2739.629,835.842,820.193,"Bullseye"
8413,341838.748,2191.929,688.302,632.343,"H335"
7801,250635.131,1898.236,589.654,541.196,"BL-C(2)"
8389,336644.237,2170.224,677.174,632.967,"H335"
8194,235001.652,1811.003,563.231,531.245,"BL-C(2)"
8266,278006.205,1982.334,612.007,578.373,"BL-C(2)"
7980,345884.472,2189.504,679.289,648.315,"H335"
8151,211576.408,1715.196,520.633,517.423,"BL-C(2)"
7816,238398.063,1836.553,597.075,508.375,"H335"
8270,292041.373,2006.463,614.047,605.554,"BL-C(2)"
7857,261673.466,1912.371,616.945,540.036,"H335"
8265,273960.481,1948.21,612.005,569.958,"BL-C(2)"
7922,305527.121,2058.862,641.857,606.069,"H335"
7819,270114.545,1940.64,598.897,574.257,"BL-C(2)"
8379,328103.263,2199.498,668.359,625.044,"BL-C(2)"
7839,260624.574,1911.66,609.151,544.754,"H335"
7770,243093.101,1835.843,563.282,549.486,"BL-C(2)"
8144,193395.621,1637.663,511.882,481.046,"BL-C(2)"
8447,354075.815,2247.047,710.532,634.487,"H335"
8098,495426.437,2631.402,803.867,784.702,"Bullseye"
7757,213274.613,1728.326,554.774,489.478,"H335"
8045,388988.92,2359.83,724.801,683.327,"H335"
8470,399877.413,2361.839,737.475,690.382,"H335"
7774,237399.118,1815.853,569.1,531.129,"BL-C(2)"
7711,199239.445,1674.506,521.752,486.207,"BL-C(2)"
8032,366063.147,2306.011,714.855,652.001,"H335"
8402,354025.868,2221.203,680.789,662.113,"BL-C(2)"
8071,413962.528,2404.953,756.058,697.133,"H335"
8277,275958.369,1964.059,617.848,568.685,"BL-C(2)"
8458,345584.789,2212.628,717.83,612.975,"H335"
8382,316365.667,2101.976,670.506,600.755,"H335"
8122,172018.213,1534.58,474.642,461.444,"H335"
8181,226510.625,1790.009,548.527,525.776,"BL-C(2)"
7794,251534.181,1887.947,585.256,547.219,"BL-C(2)"
7788,251134.603,1918.226,578.788,552.455,"H335"
8177,198140.607,1683.497,545.997,462.054,"H335"
7789,254481.066,1878.247,581.678,557.036,"BL-C(2)"
8421,366862.303,2278.452,695.497,671.611,"H335"
8214,249236.609,1874.107,577.281,549.711,"BL-C(2)"
8259,272162.381,1946.495,609.544,568.503,"BL-C(2)"
7860,241944.315,1850.688,617.668,498.735,"H335"
7844,263421.618,1907.52,610.396,549.478,"H335"
8252,275658.686,1978.194,607.044,578.178,"BL-C(2)"
7976,338742.02,2175.369,675.152,638.819,"H335"
8368,310272.107,2101.976,662.891,595.951,"H335"
8493,453121.145,2523.175,768.3,750.92,"BL-C(2)"
8503,431843.631,2473.201,779.956,704.964,"H335"
7874,295637.573,2028.878,621.201,605.951,"BL-C(2)"
7809,262073.043,1912.371,594.167,561.596,"H335"
8129,183805.756,1594.549,495.946,471.883,"BL-C(2)"
8336,320411.392,2116.405,644.197,633.286,"BL-C(2)"
8304,276557.736,1994.043,629.225,559.616,"H335"
7769,224462.789,1771.734,563.007,507.623,"H335"
8315,292790.581,2033.018,633.047,588.886,"BL-C(2)"
7797,234452.233,1825.848,588.116,507.576,"H335"
8318,257877.477,1925.501,633.796,518.053,"H335"
8003,312319.943,2106.116,692.241,574.45,"H335"
7798,268416.34,1930.645,588.51,580.718,"BL-C(2)"
7906,312369.89,2092.986,637.915,623.472,"BL-C(2)"
8365,336294.607,2155.379,660.239,648.528,"BL-C(2)"
8155,206681.581,1693.491,524.794,501.444,"BL-C(2)"
8354,317064.928,2102.981,653.528,617.724,"BL-C(2)"
8094,474098.976,2600.708,792.568,761.627,"Bullseye"
8189,229107.881,1787.584,558.719,522.103,"BL-C(2)"
7705,184055.492,1614.538,515.426,454.666,"BL-C(2)"
7919,314018.148,2103.691,640.566,624.167,"BL-C(2)"
8183,233203.552,1793.439,554.017,535.947,"BL-C(2)"
8300,279204.938,1966.484,626.726,567.225,"H335"
8359,295537.678,2037.158,657.552,572.26,"H335"
7920,317764.189,2094.701,640.663,631.518,"BL-C(2)"
8391,316315.72,2120.251,677.95,594.064,"H335"
7744,225511.681,1773.449,543.769,528.037,"BL-C(2)"
7691,166174.388,1536.295,481.347,439.558,"BL-C(2)"
7859,266018.873,1922.365,617.485,548.524,"H335"
7897,295687.52,2014.743,632.745,594.997,"H335"
8501,440734.236,2500.76,778.2,721.1,"H335"
7791,245240.831,1849.977,582.22,536.31,"BL-C(2)"
8110,481690.953,2636.252,845.465,725.409,"H335"
8182,223663.634,1763.454,552.987,514.98,"H335"
7943,284948.868,1995.464,654.132,554.64,"H335"
7854,286697.021,1992.328,615.986,592.601,"BL-C(2)"
7759,205632.689,1715.196,556.73,470.281,"H335"
8111,545423.601,2766.184,864.163,803.616,"Bullseye"
8152,203235.223,1683.497,520.782,496.882,"BL-C(2)"
8374,304078.652,2058.862,666.144,581.203,"H335"
8343,316016.037,2194.648,647.641,621.277,"BL-C(2)"
7880,289144.434,2151.534,624.95,589.087,"BL-C(2)"
8442,357971.698,2237.762,706.67,644.974,"H335"
8219,252133.547,1867.542,580.735,552.794,"BL-C(2)"
8000,355224.601,2223.628,690.779,654.747,"H335"
7911,318513.398,2146.095,638.906,634.748,"BL-C(2)"
7931,305427.227,2066.431,645.786,602.184,"H335"
8269,273411.061,1952.35,613.433,567.491,"H335"
8249,255430.064,1912.371,606.839,535.93,"H335"
8390,308573.902,2097.126,677.238,580.133,"H335"
8210,244391.729,1852.402,570.621,545.317,"BL-C(2)"
8435,352427.557,2234.333,702.462,638.788,"H335"
7701,177412.512,1582.839,508.642,444.101,"BL-C(2)"
8344,319462.395,2095.705,648.14,627.568,"BL-C(2)"
7873,289494.065,2007.173,621.121,593.436,"BL-C(2)"
7868,283300.61,2048.157,620.098,581.698,"BL-C(2)"
8449,378899.582,2316.716,711.017,678.507,"H335"
7932,318863.028,2102.981,646.949,627.544,"BL-C(2)"
8253,260774.416,1905.806,607.224,546.797,"H335"
7950,323358.278,2119.541,658.056,625.65,"BL-C(2)"
8184,235950.649,1817.568,555.595,540.721,"BL-C(2)"
8062,383794.409,2335.284,742.369,658.247,"H335"
8436,354325.552,2237.052,702.758,641.958,"H335"
8335,304977.702,2066.431,643.939,603.022,"H335"
8282,267567.237,1968.909,619.691,549.753,"H335"
7893,293240.106,2020.598,630.856,591.838,"H335"
8299,293290.053,2016.458,626.447,596.106,"H335"
7904,288994.593,2004.748,637.304,577.369,"H335"
7903,300682.241,2044.727,636.99,601.015,"H335"
7750,231805.03,1791.724,550.62,536.02,"BL-C(2)"
8352,299683.297,2058.862,652.07,585.165,"H335"
7709,203684.748,1681.072,519.543,499.168,"BL-C(2)"
7720,206731.528,1695.206,529.18,497.408,"BL-C(2)"
7748,224662.578,1787.584,548.125,521.868,"BL-C(2)"
8273,284299.554,1982.334,616.021,587.612,"BL-C(2)"
7771,237698.802,1818.278,565.502,535.184,"BL-C(2)"
7881,292540.845,2034.732,625.679,595.312,"BL-C(2)"
8283,288195.437,2002.323,619.774,592.057,"BL-C(2)"
7692,183556.019,1588.694,487.467,479.439,"H335"
7817,265669.243,1918.226,597.624,566.009,"BL-C(2)"
7937,306526.066,2067.142,649.463,600.929,"H335"
8386,335545.398,2181.224,672.806,634.997,"H335"
8404,349180.988,2203.638,683.553,650.412,"H335"
7784,244241.887,1850.688,576.098,539.801,"BL-C(2)"
7804,246839.142,1869.967,591.603,531.244,"H335"
8418,356223.546,2241.192,692.282,655.164,"H335"
7946,310771.579,2091.271,655.655,603.498,"H335"
8093,437038.142,2474.916,791.605,702.944,"H335"
8233,241794.474,1845.837,594.89,517.511,"H335"
8403,330850.36,2163.659,681.695,617.947,"H335"
7888,299533.455,2038.872,629.959,605.402,"BL-C(2)"
8041,338342.442,2189.209,722.265,596.444,"H335"
7799,245041.043,1848.262,588.875,529.817,"BL-C(2)"
7983,345584.789,2195.358,681.147,645.988,"H335"
8105,469553.779,2572.438,829.678,720.586,"H335"
8055,375253.435,2314.29,737.135,648.168,"H335"
8005,342687.85,2191.929,693.334,629.313,"H335"
8246,277207.05,1969.914,604.622,583.755,"BL-C(2)"
7927,306426.171,2076.426,644.634,605.233,"H335"
8394,322009.703,2128.825,678.875,603.934,"H335"
8262,265569.348,1930.645,611.183,553.244,"H335"
7756,208979.152,1706.916,554.362,479.976,"H335"
8357,297635.461,2040.587,656.36,577.368,"H335"
7821,263371.671,1918.226,599.335,559.512,"H335"
8468,377700.849,2287.736,730.965,657.903,"H335"
7858,282601.349,1980.619,617.093,583.087,"BL-C(2)"
8274,256928.48,1916.511,616.934,530.253,"H335"
8120,141000.991,1410.504,453.333,396.018,"BL-C(2)"
7974,323108.541,2161.945,673.831,610.531,"H335"
7949,326455.005,2158.809,657.541,632.136,"BL-C(2)"
7731,210527.516,1721.761,534.32,501.669,"BL-C(2)"
8456,348082.15,2270.882,715.718,619.227,"H335"
8145,191947.152,1631.098,512.044,477.293,"BL-C(2)"
8208,211526.461,1744.175,568.227,473.972,"H335"
7753,227309.781,1790.009,553.351,523.031,"BL-C(2)"
8378,336244.659,2158.809,668.144,640.76,"H335"
8204,248087.823,1861.687,567.104,556.997,"BL-C(2)"
8474,362766.631,2251.897,743.988,620.828,"H335"
7755,238697.746,1817.568,553.878,548.712,"BL-C(2)"
7682,137354.844,1379.809,438.155,399.141,"BL-C(2)"
8301,294588.681,2018.883,626.895,598.317,"H335"
8229,252383.283,1868.252,592.194,542.634,"BL-C(2)"
8061,405021.976,2423.228,740.37,696.53,"H335"
8250,268666.076,1932.36,606.879,563.665,"H335"
8095,468305.099,2544.879,792.81,752.09,"H335"
7973,325056.483,2139.53,673.798,614.242,"H335"
7894,303629.127,2112.265,632.171,611.531,"BL-C(2)"
8423,330650.571,2169.514,697.322,603.734,"H335"
7786,253432.175,1869.967,576.868,559.365,"BL-C(2)"
8170,211376.619,1725.19,539.843,498.539,"H335"
8022,332548.565,2164.37,706.713,599.131,"H335"
8222,254580.961,1885.816,584.831,554.25,"BL-C(2)"
7895,290043.484,1993.333,632.551,583.819,"H335"
8143,194644.301,1649.373,510.065,485.877,"BL-C(2)"
7835,276957.314,1968.199,603.138,584.664,"BL-C(2)"
8444,358870.748,2267.746,709.165,644.319,"H335"
7900,284399.449,1998.894,633.554,571.551,"H335"
8401,359470.115,2249.178,680.746,672.338,"BL-C(2)"
7800,269914.756,1934.075,589.339,583.138,"BL-C(2)"
7924,298984.036,2034.732,643.222,591.831,"H335"
7783,242443.787,1858.257,573.623,538.14,"BL-C(2)"
8310,311570.735,2077.137,631.69,628.004,"BL-C(2)"
8201,247987.928,1865.827,565.581,558.272,"BL-C(2)"
8507,465907.632,2545.59,790.729,750.209,"H335"
7887,300282.664,2038.872,629.29,607.56,"BL-C(2)"
8373,340989.645,2175.369,665.343,652.538,"BL-C(2)"
7853,288295.332,2000.608,615.687,596.194,"BL-C(2)"
7807,273261.22,1954.064,593.266,586.46,"BL-C(2)"
8008,296936.2,2070.571,693.937,544.82,"H335"
8226,255879.588,1889.956,587.561,554.489,"BL-C(2)"
8467,393584.063,2334.28,729.443,687,"H335"
8057,386491.559,2341.849,737.989,666.807,"H335"
8294,280953.091,1977.189,624.837,572.502,"BL-C(2)"
8272,258676.633,1906.516,615.871,534.783,"H335"
8526,547171.753,2824.731,950.294,733.121,"BL-C(2)"
7812,260974.205,1912.371,594.601,558.833,"H335"
7855,283400.505,2032.307,616.007,585.768,"BL-C(2)"
8396,332748.354,2161.234,679.161,623.811,"H335"
8088,465558.002,2557.299,785.35,754.781,"H335"
8399,345285.105,2193.644,679.766,646.738,"H335"
8491,435539.725,2496.621,767.74,722.31,"H335"
8429,351778.244,2238.473,699.169,640.614,"H335"
7962,332448.671,2155.379,665.414,636.125,"H335"
8339,308024.482,2080.272,645.423,607.646,"H335"
8065,403024.087,2386.679,746.698,687.221,"H335"
8362,299083.93,2063.296,659.239,577.644,"H335"
7963,323308.33,2131.25,666.039,618.055,"H335"
8063,374104.649,2338.42,744.724,639.599,"H335"
8451,364115.206,2251.897,712.999,650.22,"H335"
7764,230406.508,1809.998,560.671,523.235,"BL-C(2)"
8160,196941.873,1661.082,527.441,475.417,"BL-C(2)"
8114,569298.37,2828.577,908.715,797.668,"Bullseye"
7695,188900.372,1614.538,497.888,483.071,"BL-C(2)"
8483,376602.01,2316.005,755.507,634.679,"H335"
7892,299533.455,2061.997,630.584,604.801,"BL-C(2)"
8422,359420.168,2230.193,697.239,656.343,"H335"
7775,229807.142,1788.588,569.295,513.968,"H335"
7852,282251.719,1986.474,615.153,584.203,"BL-C(2)"
7742,207530.683,1697.631,542.855,486.753,"H335"
7953,333097.985,2141.245,662.513,640.159,"H335"
8338,302380.447,2054.722,644.757,597.128,"H335"
8179,225411.787,1793.439,546.085,525.565,"BL-C(2)"
8520,513807.013,2731.349,836.33,782.226,"Bullseye"
8356,305676.963,2091.271,655.833,593.444,"H335"
8417,353026.924,2246.042,691.533,649.988,"H335"
8080,423252.71,2460.782,768.098,701.606,"H335"
8187,204833.534,1708.336,557.632,467.696,"BL-C(2)"
7781,249885.923,1865.827,571.914,556.316,"BL-C(2)"
7948,299333.667,2068.146,656.764,580.305,"H335"
7981,338542.231,2197.783,679.809,634.069,"H335"
7776,251484.233,1885.816,569.559,562.189,"BL-C(2)"
8221,259176.105,1902.376,584.148,564.914,"BL-C(2)"
8029,383444.779,2311.865,712.373,685.339,"H335"
8346,321310.442,2129.535,649.196,630.172,"BL-C(2)"
7997,344835.58,2199.498,689.474,636.801,"H335"
7908,297086.042,2026.453,638.281,592.625,"H335"
8073,416559.783,2424.232,757.195,700.454,"H335"
8164,193545.463,1641.803,530.943,464.136,"H335"
7808,257877.477,1894.096,593.566,553.164,"BL-C(2)"
8494,433242.153,2456.642,769.634,716.732,"H335"
7929,295887.309,2028.878,644.94,584.14,"H335"
7749,228108.936,1861.687,550.576,527.515,"BL-C(2)"
8086,459314.6,2565.579,780.884,748.917,"H335"
8069,431344.159,2448.362,749.537,732.725,"BL-C(2)"
